kode,nama,anggaran,kegiatan_kode,satuan_kerja,satuan_kerja_id
4.01.04.1.02.03,"Fasilitasi, Koordinasi, Sinkronisasi, Evaluasi, dan Capaian Kinerja Kebijakan Kesejahteraan Rakyat Bidang Sosial",1000000000,4.01.04.1.02,Sekretariat Daerah,1001
4.01.04.1.03.01,"Koordinasi dan Sinkronisasi Kebijakan Kesejahteraan Rakyat Bidang Kepemudaan, Olahraga, Kebudayaan, dan Pariwisata",550000000,4.01.04.1.03,Sekretariat Daerah,1001
4.01.04.1.03.02,"Koordinasi dan Sinkronisasi Kebijakan Kesejahteraan Rakyat Bidang Pemberdayaan Perempuan dan Perlindungan Anak, Pengendalian Penduduk dan Keluarga Berencana, Administrasi Kependudukan dan Pencatatan Sipil, Pemberdayaan Masyarakat dan Desa, Transmigrasi dan Tenaga Kerja",550000000,4.01.04.1.03,Sekretariat Daerah,1001
4.01.04.1.03.03,"Koordinasi dan Sinkronisasi Kebijakan Kesejahteraan Rakyat Bidang Komunikasi, Informatika, Statistik, Persandian, dan Perhubungan",380000000,4.01.04.1.03,Sekretariat Daerah,1001
4.01.05.1.01.01,Fasilitasi Penyusunan Produk Hukum Pengaturan,1251705880,4.01.05.1.01,Sekretariat Daerah,1001
4.01.05.1.01.02,Fasilitasi Penyusunan Produk Hukum Penetapan,219015730,4.01.05.1.01,Sekretariat Daerah,1001
4.01.05.1.01.03,Pendokumentasian Produk Hukum dan Naskah Hukum Lainnya,1757898711,4.01.05.1.01,Sekretariat Daerah,1001
4.01.05.1.01.04,Fasilitasi dan Evaluasi Produk Hukum Kabupaten/Kota,713598291,4.01.05.1.01,Sekretariat Daerah,1001
4.01.05.1.02.01,Fasilitasi Penyelesaian Masalah Hukum,1115067625,4.01.05.1.02,Sekretariat Daerah,1001
4.01.05.1.02.02,Fasilitasi Penyelesaian Masalah Non Litigasi dan HAM,1168725592,4.01.05.1.02,Sekretariat Daerah,1001
4.01.06.1.01.01,Fasilitasi Pengelolaan Kebijakan Ekonomi Makro,300000000,4.01.06.1.01,Sekretariat Daerah,1001
4.01.06.1.01.02,Fasilitasi Pengelolaan Kebijakan Ekonomi Mikro,1012780350,4.01.06.1.01,Sekretariat Daerah,1001
4.01.06.1.02.01,"Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pertanian, Kehutanan, Kelautan, dan Perikanan",700000000,4.01.06.1.02,Sekretariat Daerah,1001
4.01.06.1.02.02,"Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Pertambangan dan Lingkungan Hidup",150000000,4.01.06.1.02,Sekretariat Daerah,1001
4.01.06.1.02.03,"Koordinasi, Sinkronisasi dan Evaluasi Kebijakan Energi dan Air",150000000,4.01.06.1.02,Sekretariat Daerah,1001
4.01.06.1.03.01,"Koordinasi, Sinkronisasi, Monitoring, dan Evaluasi Kebijakan Pengelolaan Badan Usaha Milik Daerah Jasa Keuangan dan Aneka Usaha",1466938320,4.01.06.1.03,Sekretariat Daerah,1001
4.01.06.1.03.02,"Koordinasi, Sinkronisasi, Monitoring, dan Evaluasi Kebijakan Pengelolaan Badan Usaha Milik Daerah Air Minum, Limbah dan Sanitasi",2265937500,4.01.06.1.03,Sekretariat Daerah,1001
4.01.06.1.03.04,"Koordinasi, Sinkronisasi, Monitoring, dan Evaluasi Kebijakan Pengelolaan Badan Layanan Umum Daerah",172565660,4.01.06.1.03,Sekretariat Daerah,1001
4.01.07.1.01.01,Pengelolaan Strategi Pengadaan Barang dan Jasa,280778160,4.01.07.1.01,Sekretariat Daerah,1001
4.01.07.1.01.02,Pelaksanaan Pengadaan Barang dan Jasa,270965920,4.01.07.1.01,Sekretariat Daerah,1001
4.01.07.1.01.03,Pemantauan dan Evaluasi Pengadaan Barang dan Jasa,316665920,4.01.07.1.01,Sekretariat Daerah,1001
4.01.07.1.02.01,Pengelolaan Sistem Pengadaan secara Elektronik,402424800,4.01.07.1.02,Sekretariat Daerah,1001
4.01.07.1.02.02,Pengembangan Sistem Informasi Pengadaan Barang dan Jasa,1435547000,4.01.07.1.02,Sekretariat Daerah,1001
4.01.07.1.02.03,Pengelolaan Informasi Pengadaan Barang dan Jasa,246318000,4.01.07.1.02,Sekretariat Daerah,1001
4.01.07.1.03.01,Pembinaan Sumber Daya Manusia Pengadaan Barang dan Jasa,206901840,4.01.07.1.03,Sekretariat Daerah,1001
4.01.07.1.03.02,Pembinaan Kelembagaan Pengadaan Barang dan Jasa,293682000,4.01.07.1.03,Sekretariat Daerah,1001
4.01.07.1.03.03,"Pendampingan, Konsultasi, dan/atau Bimbingan Teknis Pengadaan Barang dan Jasa",599183680,4.01.07.1.03,Sekretariat Daerah,1001
4.01.08.1.01.01,Pengendalian Administrasi Pelaksanaan Pembangunan APBD,797888680,4.01.08.1.01,Sekretariat Daerah,1001
4.02.02.1.01.02,Pembahasan Rancangan Perda,2248523360,4.02.02.1.01,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.01.05,Penyusunan Tata Tertib DPRD,150000000,4.02.02.1.01,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.02.01,Pembahasan KUA dan PPAS,62000000,4.02.02.1.02,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.02.03,Pembahasan APBD,1006935964,4.02.02.1.02,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.03.01,Pengawasan Urusan Pemerintahan Bidang Pemerintahan dan Hukum,42138551815,4.02.02.1.03,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.04.02,Bimbingan Teknis DPRD,900000000,4.02.02.1.04,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.04.04,Penyediaan Kelompok Pakar dan Tim Ahli,2322979840,4.02.02.1.04,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.05.02,Penyusunan Pokok-Pokok Pikiran DPRD,547966640,4.02.02.1.05,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.05.03,Pelaksanaan Reses,55651900000,4.02.02.1.05,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.06.01,Penyusunan Kode Etik DPRD,160738027,4.02.02.1.06,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.07.01,"Fasilitasi, Verifikasi, dan Koordinasi Persetujuan Kerjasama Daerah",4179262250,4.02.02.1.07,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.07.02,Penyusunan Bahan Komunikasi dan Publikasi,59260203960,4.02.02.1.07,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.08.01,Koordinasi dan Konsultasi Pelaksanaan Tugas DPRD,16087904747,4.02.02.1.08,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.08.02,Penyusunan Laporan Kinerja DPRD,310742615,4.02.02.1.08,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
4.02.02.1.08.04,Fasilitasi Tugas Pimpinan DPRD,8565972820,4.02.02.1.08,Sekretariat Dewan Perwakilan Rakyat Daerah,1002
5.01.02.1.01.01,"Analisis Kondisi Daerah, Permasalahan, dan Isu Strategis Pembangunan Daerah",357754745,5.01.02.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.01.02,Koordinasi Penelaahan Dokumen Perencanaan Pembangunan Daerah dengan Dokumen Kebijakan Lainnya,1000840000,5.01.02.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.01.03,Pelaksanaan Konsultasi Publik,337268000,5.01.02.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.01.04,Koordinasi Pelaksanaaan Forum SKPD/Lintas SKPD,98084190,5.01.02.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.01.05,Pelaksanaan Musrenbang Provinsi,2092140490,5.01.02.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.01.06,Koordinasi Penyusunan dan Penetapan Dokumen Perencanaan Pembangunan Daerah Provinsi,1642137695,5.01.02.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.02.01,Analisis Data dan informasi Perencanaan Pembangunan Daerah,2000000000,5.01.02.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.02.02,Pembinaan dan Pemanfaatan Data dan Informasi Perencanaan Pembangunan SKPD,100000000,5.01.02.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.02.03,Pembinaan dan Pemanfaatan Data dan Informasi Pemerintahan Daerah Bidang Perencanaan Pembangunan Daerah Kabupaten/Kota,200000000,5.01.02.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.03.01,Koordinasi Pengendalian Perencanaan dan Pelaksanaan Pembangunan Daerah di Provinsi,1000000000,5.01.02.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.03.03,"Monitoring, Evaluasi dan Penyusunan Laporan Berkala Pelaksanaan Pembangunan Daerah",2948000000,5.01.02.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.02.1.03.04,Fasilitasi/Evaluasi Dokumen Perencanaan Pembangunan Daerah Kabupaten/Kota,300000000,5.01.02.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.01.01,"Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah Bidang Pemerintahan (RPJPD, RPJMD dan RKPD)",1880000000,5.01.03.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.01.03,Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Perangkat Daerah Bidang Pemerintahan,225000000,5.01.03.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.01.04,Koordinasi Pelaksanaan Sinergitas dan Harmonisasi Perencanaan Pembangunan Daerah Bidang Pemerintahan,545000000,5.01.03.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.01.05,"Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah Bidang Pembangunan Manusia (RPJPD, RPJMD dan RKPD)",700000000,5.01.03.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.01.07,Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Perangkat Daerah Bidang Pembangunan Manusia,225000000,5.01.03.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.01.08,Koordinasi Pelaksanaan Sinergitas dan Harmonisasi Perencanaan Pembangunan Daerah Bidang Pembangunan Manusia,1117000000,5.01.03.1.01,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.02.01,"Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah Bidang Perekonomian (RPJPD, RPJMD dan RKPD)",509328250,5.01.03.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.02.03,Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Perangkat Daerah Bidang Perekonomian,233139000,5.01.03.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.02.04,Koordinasi Pelaksanaan Sinergitas dan Harmonisasi Perencanaan Pembangunan Daerah Bidang Perekonomian,939799760,5.01.03.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.02.05,"Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah Bidang SDA (RPJPD, RPJMD dan RKPD)",510928200,5.01.03.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.02.07,Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Perangkat Daerah Bidang SDA,265219000,5.01.03.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.02.08,Koordinasi Pelaksanaan Sinergitas dan Harmonisasi Perencanaan Pembangunan Daerah Bidang SDA,316663390,5.01.03.1.02,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.03.01,"Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah Bidang Infrastruktur (RPJPD, RPJMD dan RKPD)",619668840,5.01.03.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.03.03,Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Perangkat Daerah Bidang Infrastruktur,252000000,5.01.03.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.03.04,Koordinasi Pelaksanaan Sinergitas dan Harmonisasi Perencanaan Pembangunan Daerah Bidang Infrastruktur,636708922,5.01.03.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.03.05,"Koordinasi Penyusunan Dokumen Perencanaan Pembangunan Daerah Bidang Kewilayahan (RPJPD, RPJMD dan RKPD)",268331160,5.01.03.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.03.07,Pelaksanaan Monitoring dan Evaluasi Penyusunan Dokumen Perencanaan Pembangunan Perangkat Daerah Bidang Kewilayahan,252000000,5.01.03.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.01.03.1.03.08,Koordinasi Pelaksanaan Sinergitas dan Harmonisasi Perencanaan Pembangunan Daerah Bidang Kewilayahan,2409178240,5.01.03.1.03,Badan Perencanaan Pembangunan Daerah,1026
5.02.02.1.01.01,Koordinasi dan Penyusunan KUA dan PPAS,1071550000,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.02,Koordinasi dan Penyusunan Perubahan KUA dan Perubahan PPAS,966762500,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.03,"Koordinasi, Penyusunan dan Verifikasi RKA-SKPD",300000000,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.04,"Koordinasi, Penyusunan dan Verifikasi Perubahan RKA-SKPD",300000000,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.07,Koordinasi dan Penyusunan Peraturan Daerah tentang APBD dan Peraturan Kepala Daerah tentang Penjabaran APBD,287375000,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.08,Koordinasi dan Penyusunan Peraturan Daerah tentang Perubahan APBD dan Peraturan Kepala Daerah tentang Penjabaran Perubahan APBD,258000000,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.09,Koordinasi dan Penyusunan Regulasi serta Kebijakan Bidang Anggaran,720243603,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.11,Koordinasi Perencanaan Anggaran Belanja Daerah,495809600,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.01.13,Pembinaan Perencanaan Penganggaran Daerah Pemerintah Provinsi,288793000,5.02.02.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.02.02,Evaluasi Rancangan Peraturan Daerah tentang APBD Kabupaten/Kota dan Rancangan Peraturan Kepala Daerah tentang Penjabaran APBD Kabupaten/Kota,206400000,5.02.02.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.02.03,Evaluasi Rancangan Peraturan Daerah tentang Perubahan APBD Kabupaten/Kota dan Rancangan Peraturan Kepala Daerah tentang Penjabaran Perubahan APBD Kabupaten/Kota,134390000,5.02.02.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.02.04,Evaluasi Rancangan Peraturan Daerah tentang Pertanggungjawaban Pelaksanaan APBD Kabupaten/Kota dan Rancangan Peraturan Kepala Daerah tentang Penjabaran Pertanggungjawaban Pelaksanaan APBD Kabupaten/Kota,269132158,5.02.02.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.02.05,Asistensi Pengelolaan Keuangan Kabupaten/Kota,120400000,5.02.02.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.02.06,Sosialisasi Regulasi Bidang Keuangan Daerah,157380000,5.02.02.1.02,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.03.01,Koordinasi dan Pengelolaan Kas Daerah,478076000,5.02.02.1.03,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.03.03,"Penyiapan, Pelaksanaan Pengendalian dan Penerbitan Anggaran Kas dan SPD",415635000,5.02.02.1.03,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.03.05,"Koordinasi, Fasilitasi, Asistensi, Sinkronisasi, Supervisi, Monitoring, dan Evaluasi Pengelolaan Dana Perimbangan dan Dana Transfer Lainnya",349424000,5.02.02.1.03,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.03.06,"Koordinasi, Pelaksanaan Kerjasama dan Pemantauan Transaksi Non Tunai dengan Lembaga Keuangan Bank dan Lembaga Keuangan Bukan Bank",343157000,5.02.02.1.03,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.03.09,Rekonsiliasi Data Penerimaan dan Pengeluaran Kas Serta Pemungutan dan Pemotongan Atas SP2D dengan Instansi Terkait,586505280,5.02.02.1.03,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.03.10,Penyusunan Petunjuk Teknis Administrasi Keuangan yang Berkaitan dengan Penerimaan dan Pengeluaran Kas serta Penatausahaan dan Pertanggungjawaban Sub Kegiatan,152922000,5.02.02.1.03,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.03.11,Pembinaan Penatausahaan Keuangan Pemerintah Kabupaten/Kota,427273430,5.02.02.1.03,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.02,"Rekonsiliasi dan Verifikasi Aset, Kewajiban, Ekuitas, Pendapatan, Belanja, Pembiayaan, Pendapatan-LO, dan Beban",644916000,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.03,"Koordinasi Penyusunan Laporan Pertanggungjawaban Pelaksanaan APBD Bulanan, Triwulanan dan Semesteran",379124650,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.04,"Konsolidasi Laporan Keuangan SKPD, BLUD dan Laporan Keuangan Pemerintah Daerah",442403000,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.05,Koordinasi dan Penyusunan Rancangan Peraturan Daerah tentang Pertanggungjawaban Pelaksanaan APBD Provinsi dan Rancangan Peraturan Kepala Daerah tentang Penjabaran Pertanggungjawaban Pelaksanaan APBD Provinsi,353237126,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.06,Penyusunan Tanggapan/Tindak Lanjut terhadap LHP BPK atas Laporan Pertanggungjawaban Pelaksanaan APBD,100108000,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.07,"Koordinasi, Sinkronisasi, dan Penyelesaian Tuntutan Perbendaharaan dan Tuntutan Kerugian Daerah",173695000,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.08,Penyusunan Analisis Laporan Pertanggungjawaban Pelaksanaan APBD,112000000,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.09,Penyusunan Kebijakan dan Panduan Teknis Operasional Penyelenggaraan Akuntansi Pemerintah Daerah,179314800,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.10,Penyusunan Sistem dan Prosedur Akuntansi dan Pelaporan Keuangan Pemerintah Daerah,240916000,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.04.11,"Pembinaan Akuntansi, Pelaporan dan Pertanggungjawaban Pemerintah Provinsi",187607000,5.02.02.1.04,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.05.03,Analisis Perencanaan dan Pelaksanaan Penerimaan Pinjaman Pemerintah Daerah,6861451614,5.02.02.1.05,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.05.08,Analisis Perencanaan dan Penyaluran Bantuan Keuangan,3779671409644,5.02.02.1.05,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.05.09,Pengelolaan Dana Darurat dan Mendesak,689012451497,5.02.02.1.05,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.05.10,Pengelolaan Dana bagi Hasil Provinsi,8272319882763,5.02.02.1.05,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.02.1.06.02,Implementasi dan Pemeliharaan Sistem Informasi Pemerintah Daerah Bidang Keuangan Daerah,4925000000,5.02.02.1.06,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.01,Penyusunan Standar Harga,824280000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.02,Penyusunan Standar Barang Milik Daerah dan Standar Kebutuhan Barang Milik Daerah,279820000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.03,Penyusunan Rencana Kebutuhan Barang Milik Daerah,528800000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.04,Penyusunan Kebijakan Pengelolaan Barang Milik Daerah,300000000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.06,Inventarisasi Barang Milik Daerah,1706100000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.07,Pengamanan Barang Milik Daerah,9592491244,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.08,Penilaian Barang Milik Daerah,792400000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.09,Pengawasan dan Pengendalian Pengelolaan Barang Milik Daerah,439836413,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.10,"Optimalisasi Penggunaan, Pemanfaatan, Pemindahtanganan, Pemusnahan, dan Penghapusan Barang Milik Daerah",587780000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.11,Rekonsiliasi dalam rangka Penyusunan Laporan Barang Milik Daerah,455520000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.12,Penyusunan Laporan Barang Milik Daerah,898642000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.03.1.01.13,Pembinaan Pengelolaan Barang Milik Daerah Pemerintah Kabupaten/Kota,468240000,5.02.03.1.01,Badan Pengelolaan Keuangan dan Aset Daerah,1024
5.02.04.1.01.01,Perencanaan Pengelolaan Pajak Daerah,1250695000,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.02,"Analisa dan Pengembangan Pajak Daerah, serta Penyusunan Kebijakan Pajak Daerah.",543794500,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.03,Penyuluhan dan Penyebarluasan Kebijakan Pajak Daerah,4955205800,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.04,Penyediaan Sarana dan Prasarana Pengelolaan Pajak Daerah,0,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.05,Pendataan dan Pendaftaran Objek Pajak Daerah,3495390000,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.06,"Pengolahan, Pemeliharaan, dan Pelaporan Basis Data Pajak Daerah",3013055840,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.07,Penetapan Wajib Pajak Daerah,1421675750,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.08,Pelayanan dan Konsultasi Pajak Daerah,157376000,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.09,Penelitian dan Verifikasi Data Pelaporan Pajak Daerah,323055000,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.10,Penagihan Pajak Daerah,1720598000,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.11,Penyelesaian Keberatan Pajak Daerah,525271600,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.12,"Pengendalian, Pemeriksaan dan Pengawasan Pajak Daerah",384846540,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.02.04.1.01.13,Pembinaan dan Pengawasan Pengelolaan Retribusi Daerah,56889000,5.02.04.1.01,Badan Pendapatan Daerah,1005
5.03.02.1.01.03,Koordinasi dan Fasilitasi Pengadaan PNS dan PPPK,4547272000,5.03.02.1.01,Badan Kepegawaian Daerah,1030
5.03.02.1.01.06,Koordinasi Pelaksanaan Administrasi Pemberhentian,36651000,5.03.02.1.01,Badan Kepegawaian Daerah,1030
5.03.02.1.01.08,Fasilitasi Lembaga Profesi ASN,400817050,5.03.02.1.01,Badan Kepegawaian Daerah,1030
5.03.02.1.01.10,Pengelolaan Sistem Informasi Kepegawaian,2720740000,5.03.02.1.01,Badan Kepegawaian Daerah,1030
5.03.02.1.01.11,Pengelolaan Data Kepegawaian,329860000,5.03.02.1.01,Badan Kepegawaian Daerah,1030
5.03.02.1.02.01,Pengelolaan Mutasi ASN,739245000,5.03.02.1.02,Badan Kepegawaian Daerah,1030
5.03.02.1.02.02,Pengelolaan Kenaikan Pangkat ASN,749262000,5.03.02.1.02,Badan Kepegawaian Daerah,1030
5.03.02.1.02.03,Pengelolaan Promosi ASN,788231000,5.03.02.1.02,Badan Kepegawaian Daerah,1030
5.03.02.1.03.02,Pengelolaan Assessment Center,687855000,5.03.02.1.03,Badan Kepegawaian Daerah,1030
5.03.02.1.03.04,Pengelolaan Pendidikan Lanjutan ASN,2339030000,5.03.02.1.03,Badan Kepegawaian Daerah,1030
5.03.02.1.03.05,Koordinasi dan Kerjasama Pelaksanaan Diklat,335085000,5.03.02.1.03,Badan Kepegawaian Daerah,1030
5.03.02.1.03.06,Fasilitasi Sertifikasi Jabatan ASN,155400000,5.03.02.1.03,Badan Kepegawaian Daerah,1030
5.03.02.1.03.08,Penyusunan Administrasi Diklat dan Sertifikasi Jabatan Fungsional,0,5.03.02.1.03,Badan Kepegawaian Daerah,1030
